episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,env_queries_executed,env_queries_candidate_probe,env_queries_observational,env_queries_total
0,0,X17,-2.9577246601557583,8.368759170174599,0.8845906853675842,1.0694632530212402,1.0530260801315308,1.072340488433838,0.9512539505958557,0.3803384006023407,0.12426699697971344,0.10094442963600159,0.2411150187253952,0.031880829483270645,0.26517313718795776,0.13674397766590118,0.030947387218475342,0.035665519535541534,0.1780444085597992,0.06938048452138901,0.18793579936027527,0.16457293927669525,0.02325763925909996,0.052584096789360046,0.15208235383033752,0.04857255518436432,0.23340830206871033,0.22427524626255035,0.2616198658943176,0.056772004812955856,0.05232871696352959,0.14447374641895294,0.06294924020767212,0.07875161617994308,187500,5625000,240000,6052500
0,1,X27,1.6446050879159166,6.4851395189762115,0.8922907114028931,1.0816619396209717,1.0654431581497192,1.0653365850448608,0.946916401386261,0.16773812472820282,0.07178045809268951,0.025603728368878365,0.052608054131269455,0.035129234194755554,0.09270589053630829,0.043261539191007614,0.024779967963695526,0.0271699670702219,0.034090880304574966,0.025807421654462814,0.03366930037736893,0.030081646516919136,0.02607160061597824,0.030376331880688667,0.05056193098425865,0.027696605771780014,0.03359274938702583,0.12076713889837265,0.2557179629802704,0.027783924713730812,0.024256080389022827,0.11079384386539459,0.03145381063222885,0.02999253012239933,187500,5625000,240000,6052500
0,2,X16,3.769429093259685,6.094686586409807,0.8804712295532227,1.0830756425857544,1.0536736249923706,1.052232027053833,0.9446420669555664,0.11535993963479996,0.04046415537595749,0.032502181828022,0.03744058310985565,0.02780761383473873,0.047552432864904404,0.02932370826601982,0.02279508486390114,0.0275813527405262,0.027854369953274727,0.032670047134160995,0.02517375536262989,0.026280445978045464,0.020898224785923958,0.02624456398189068,0.05761604756116867,0.028218582272529602,0.03264112025499344,0.10118430107831955,0.1629498302936554,0.025604935362935066,0.024933993816375732,0.04595864191651344,0.027117954567074776,0.03441812843084335,187500,5625000,240000,6052500
0,3,X5,1.4945955321019655,5.915330119431019,0.8759492635726929,1.061016321182251,1.0529612302780151,1.0389333963394165,0.9457331299781799,0.09930675476789474,0.04442538321018219,0.07152581214904785,0.035986144095659256,0.056002549827098846,0.036376893520355225,0.029076283797621727,0.02316991612315178,0.0261209849268198,0.029684368520975113,0.028112461790442467,0.03495634347200394,0.028898540884256363,0.021109485998749733,0.027726460248231888,0.03452703729271889,0.027854306623339653,0.03614027425646782,0.08056033402681351,0.02805628441274166,0.025526048615574837,0.02312689647078514,0.03698112815618515,0.02428518980741501,0.031200895085930824,187500,5625000,240000,6052500
0,4,X19,-1.0341324353638868,5.876349613070488,0.8752189874649048,1.0591955184936523,1.0535763502120972,1.0367790460586548,0.9466193914413452,0.10345298796892166,0.045476656407117844,0.06715458631515503,0.031412750482559204,0.04502945393323898,0.037152621895074844,0.029121996834874153,0.023035382851958275,0.025514669716358185,0.031232120469212532,0.0269613116979599,0.03257361426949501,0.028479011729359627,0.0210881344974041,0.02704520709812641,0.03178864344954491,0.027459651231765747,0.03341415151953697,0.07352802902460098,0.024603314697742462,0.024747688323259354,0.02526761218905449,0.034813206642866135,0.0244704969227314,0.030137019231915474,187500,5625000,240000,6052500
0,5,X10,0.48230887858455507,5.8729126285761595,0.8748366832733154,1.0586432218551636,1.0534477233886719,1.038381814956665,0.9444486498832703,0.11034970730543137,0.05185848847031593,0.05853193998336792,0.033838964998722076,0.04472401365637779,0.03297163546085358,0.026851201429963112,0.022982554510235786,0.025465670973062515,0.030132682994008064,0.027251379564404488,0.034291718155145645,0.02973122149705887,0.021050993353128433,0.028922704979777336,0.028734775260090828,0.026879241690039635,0.03311125934123993,0.07206758111715317,0.02359786443412304,0.02474243752658367,0.027062006294727325,0.034063130617141724,0.024667324498295784,0.02927403710782528,187500,5625000,240000,6052500
0,6,X30,-2.439055228950635,5.832168094813824,0.8759341239929199,1.055140495300293,1.0528696775436401,1.0412052869796753,0.9442654848098755,0.09403011947870255,0.04363613948225975,0.05483663082122803,0.029736308380961418,0.04152432084083557,0.03345441073179245,0.027114737778902054,0.02279346063733101,0.025181308388710022,0.03645266219973564,0.02493351139128208,0.04033233970403671,0.032033950090408325,0.0218918826431036,0.04044104740023613,0.026201875880360603,0.026028621941804886,0.026059813797473907,0.050638362765312195,0.023123256862163544,0.0328885093331337,0.021290520206093788,0.031655944883823395,0.025489503517746925,0.030983787029981613,187500,5625000,240000,6052500
0,7,X20,3.545206493828397,5.837270511314273,0.8774740695953369,1.0552059412002563,1.0528010129928589,1.0413018465042114,0.9440819621086121,0.09630424529314041,0.04819857329130173,0.06071477755904198,0.0317709743976593,0.037112046033144,0.03139439597725868,0.025904428213834763,0.022633496671915054,0.025201229378581047,0.032501284033060074,0.025585150346159935,0.04006429389119148,0.03316476196050644,0.021453069522976875,0.04031988978385925,0.026114532724022865,0.02597389742732048,0.02607954479753971,0.051672372967004776,0.0232192762196064,0.03219024837017059,0.021068481728434563,0.03144173324108124,0.025991294533014297,0.030331680551171303,187500,5625000,240000,6052500
0,8,X22,-1.1145248173229283,5.828157732263207,0.8759827613830566,1.0558744668960571,1.0529316663742065,1.0423439741134644,0.9442420601844788,0.09265758097171783,0.048841677606105804,0.05774304270744324,0.03186352550983429,0.039740629494190216,0.030973050743341446,0.027917921543121338,0.02254955656826496,0.025199446827173233,0.03253336250782013,0.025767406448721886,0.03855651989579201,0.03390980511903763,0.021421782672405243,0.03900343179702759,0.02580096758902073,0.025883613154292107,0.027768906205892563,0.04999757930636406,0.023468341678380966,0.028913848102092743,0.021239830181002617,0.03074832260608673,0.025350268930196762,0.02893238514661789,187500,5625000,240000,6052500
0,9,X16,2.9185075289434126,5.79344162158668,0.8746221661567688,1.056049108505249,1.0538798570632935,1.0437477827072144,0.9444953799247742,0.06903166323900223,0.04774879291653633,0.04530785232782364,0.029283344745635986,0.04008781164884567,0.035849787294864655,0.03318411856889725,0.022326860576868057,0.02503056451678276,0.02731790393590927,0.025396838784217834,0.04216017201542854,0.03646531701087952,0.02137288823723793,0.029737424105405807,0.02454114519059658,0.024906879290938377,0.03021584078669548,0.049195751547813416,0.02365136705338955,0.027248822152614594,0.022379452362656593,0.03222263604402542,0.024458417668938637,0.03152567520737648,187500,5625000,240000,6052500
