episode,episode_final_loss
0,2.1405616085976362
1,2.201288051903248
2,2.130998336710036
3,2.1322587933391333
4,2.081686415709555
5,2.231870073825121
6,2.145770302042365
7,2.108185265213251
8,2.1342023676261306
9,2.1963326251134276
10,2.144581960514188
11,2.1611664732918143
12,2.1693894555792212
13,2.1744695967063308
14,2.2284326488152146
15,2.1218875711783767
16,2.1141408309340477
17,2.1001583775505424
18,2.2364224027842283
19,2.1119079310446978
20,2.155836653895676
21,2.0788935953751206
22,2.1164648989215493
23,2.109447456896305
24,2.2395160933956504
25,2.1841933289542794
26,2.085610866546631
27,2.118076545186341
28,2.1334512792527676
29,2.148775639012456
30,2.112484903074801
31,2.097323284484446
32,2.0854014232754707
33,2.2095786659047008
34,2.1733093755319715
35,2.1245752945542336
36,2.179902766831219
37,2.1104837162420154
38,2.215983255766332
39,2.1155713656917214
40,2.1141444593667984
41,2.194386358372867
42,2.1397080225870013
43,2.103254825808108
44,2.1666480787098408
45,2.0810518972575665
46,2.241787969134748
47,2.1063874838873744
48,2.2141379239037633
49,2.2004816783592105
50,2.087849324569106
51,2.126332483254373
52,2.1003179028630257
53,2.116477493196726
54,2.1204675659537315
55,2.1560888653621078
56,2.0916056437417865
57,2.1730497358366847
58,2.158317039720714
59,2.1896126829087734
60,2.154037209227681
61,2.0946635650470853
62,2.083813854493201
63,2.1693814424797893
64,2.1231469996273518
65,2.197432161308825
66,2.1278643030673265
67,2.082319392822683
68,2.1056388979777694
69,2.1396019933745265
70,2.147287890315056
71,2.1519689885899425
72,2.0762298749759793
73,2.2086722077801824
74,2.0944376988336444
75,2.098309114575386
76,2.1182257616892457
77,2.0977089321240783
78,2.1116654658690095
79,2.0803911238908768
80,2.099825616925955
81,2.1622984083369374
82,2.1172960679978132
83,2.121805707924068
84,2.0802768440917134
85,2.217856176197529
86,2.2280082190409303
87,2.2223183745518327
88,2.130372006446123
89,2.1302349884063005
90,2.100948208011687
91,2.1454413756728172
92,2.217391401529312
93,2.0950797954574227
94,2.162587002851069
95,2.1388754388317466
96,2.132931093685329
97,2.202644226141274
98,2.162001147866249
99,2.2699080277234316
100,2.203913819976151
101,2.1087106447666883
102,2.130454977042973
103,2.086697065271437
104,2.1783952293917537
105,2.146238255314529
106,2.0875267796218395
107,2.110862779431045
108,2.1107044825330377
109,2.1320684561505914
110,2.2201523883268237
111,2.110090379603207
112,2.289510619826615
113,2.156600795686245
114,2.107417386956513
115,2.079402665607631
116,2.105647873133421
117,2.2598648527637124
118,2.154645323753357
119,2.0858419267460704
120,2.1405658666044474
121,2.1277899239212275
122,2.1665059393271804
123,2.127097077667713
124,2.192212554626167
125,2.0840046778321266
126,2.115763120353222
127,2.179902018047869
128,2.1528165852651
129,2.1272758338600397
130,2.093454100191593
131,2.098975927568972
132,2.200712383724749
133,2.098409733735025
134,2.1941636707633734
135,2.228310623206198
136,2.0930674131959677
137,2.1397024588659406
138,2.213293737731874
139,2.128061047755182
140,2.110439196228981
141,2.0957199782133102
142,2.0998474387452006
143,2.136279190890491
144,2.0997653352096677
145,2.114781143143773
146,2.1284830709919333
147,2.0979122295975685
148,2.1374258063733578
149,2.089630992151797
150,2.1067673675715923
151,2.1046375716105103
152,2.1220114389434457
153,2.1915556490421295
154,2.114941661246121
155,2.1257530143484473
156,2.1131817772984505
157,2.2108687106519938
158,2.1440495513379574
159,2.2500134520232677
160,2.1330964099615812
161,2.078908688388765
162,2.083264948800206
163,2.124821216799319
164,2.086686267517507
165,2.105981267988682
166,2.1534395748749375
167,2.1013177474960685
168,2.185043901205063
169,2.1446827594190836
170,2.1961112460121512
171,2.1898269606754184
172,2.143834102898836
173,2.122483345679939
174,2.162134228274226
175,2.1122543858364224
176,2.2034543566405773
177,2.1270570112392306
178,2.1594335874542594
179,2.1542097302153707
180,2.09843922406435
181,2.1985006099566817
182,2.1193758891895413
183,2.173428287729621
184,2.1908137276768684
185,2.1013453854247928
186,2.1852170238271356
187,2.0939680160954595
188,2.147344820201397
189,2.0967949759215117
190,2.090284002944827
191,2.0916438568383455
192,2.081218215636909
193,2.1337204221636057
194,2.23982834815979
195,2.121408773586154
196,2.1175674265250564
197,2.2848881036043167
198,2.191323167644441
199,2.1543937902897596
200,2.133862101472914
201,2.1186577370390296
202,2.220794999971986
203,2.2058917498216033
204,2.114723939448595
205,2.1969111394137144
206,2.1374156707897782
207,2.1271743569523096
208,2.1998658142983913
209,2.160766146145761
210,2.101126169785857
211,2.2500179214403033
212,2.077797904610634
213,2.132844910956919
214,2.1178527427837253
215,2.1352446926757693
216,2.0731992041692138
217,2.137226674705744
218,2.0921415500342846
219,2.1676486879587173
220,2.0804671784862876
221,2.158398521132767
222,2.246662619523704
223,2.1401698645204306
224,2.088537131436169
225,2.208329207263887
226,2.117309557273984
227,2.1184363095089793
228,2.2079823100939393
229,2.159792948514223
230,2.1172213926911354
231,2.1205652337521315
232,2.1448901649564505
233,2.1005603605881333
234,2.090239303186536
235,2.1303065633401275
236,2.112213695421815
237,2.085817774757743
238,2.111107464879751
239,2.0840992480516434
240,2.0954002821817994
241,2.1311386888846755
242,2.241094649769366
243,2.1233406057581306
244,2.1474265130236745
245,2.242378973402083
246,2.1023445213213563
247,2.1078224694356322
248,2.137122441083193
249,2.1901622358709574
250,2.1047520944848657
251,2.1948866536840796
252,2.2041299901902676
253,2.1401708545163274
254,2.0819418504834175
255,2.11970794480294
256,2.1279535461217165
257,2.1469243466854095
258,2.1598162334412336
259,2.1157875126227736
260,2.079272411763668
261,2.167167592793703
262,2.1320192301645875
263,2.1656298991292715
264,2.124506790190935
265,2.122209694236517
266,2.1148929288610816
267,2.119330747053027
268,2.104402367025614
269,2.082413182593882
270,2.095029146410525
271,2.134532562457025
272,2.087797968648374
273,2.086244243197143
274,2.2298085102811456
275,2.122020655311644
276,2.1437626415863633
277,2.1326571088284254
278,2.160356900654733
279,2.170748989097774
280,2.091698171570897
